SongID,TrackName,Artists,Genre,FilePath,sp_danceability,sp_energy,sp_key,sp_loudness,sp_speechiness,sp_acousticness,sp_instrumentalness,sp_liveness,sp_valence,sp_tempo,sp_time_signature,sp_genre
381,In My Head (feat. Shayan),Paul Woolford/LF SYSTEM/Shayan,House,..\data\audio_files\processed\381.mp3,0.649,0.962,7.0,-7.522,0.0465,0.0182,0.0111,0.149,0.686,128.013,4.0,"uk house, uk dance, house"
382,Hendrix Flow,PAWSA,,..\data\audio_files\processed\382.mp3,0.923,0.583,0.0,-8.553,0.245,0.012,0.00213,0.104,0.806,131.029,4.0,
383,matingcall.exe,Pedestrian Tactics,,..\data\audio_files\processed\383.mp3,0.821,0.844,10.0,-6.266,0.276,0.0168,6.43e-05,0.3,0.754,116.07,4.0,
384,Nerds Trying To Dance,Pedestrian Tactics,,..\data\audio_files\processed\384.mp3,0.781,0.924,7.0,-4.97,0.09,0.000932,0.0136,0.157,0.394,105.026,4.0,
385,(It Goes Like) Nanana - Edit,Peggy Gou,Electra,..\data\audio_files\processed\385.mp3,0.671,0.876,7.0,-5.681,0.0352,0.12,0.188,0.0823,0.964,129.998,4.0,"electra, float house"
386,Breakfast,PEZNT/Born I,,..\data\audio_files\processed\386.mp3,0.852,0.932,9.0,-6.029,0.0562,0.00564,0.0136,0.0556,0.924,122.987,4.0,
387,Keepmastik,Phlegmatic Dogs,Bass House,..\data\audio_files\processed\387.mp3,0.946,0.698,7.0,-4.762,0.136,0.0183,0.902,0.211,0.825,124.018,4.0,bass house
388,What I Do,Piero Pirupa/Millean./Haylee Wood,Italian Tech House,..\data\audio_files\processed\388.mp3,0.728,0.932,1.0,-4.975,0.0883,0.00627,0.00349,0.191,0.379,126.007,4.0,"tech house, italian tech house"
389,Stick-Up,Pimp Chic!,Brazilian Bass,..\data\audio_files\processed\389.mp3,0.819,0.856,10.0,-5.376,0.0486,0.0044,0.858,0.145,0.437,126.04,4.0,brazilian bass
390,Arc-en-ciel,Polo & Pan,Dark Disco,..\data\audio_files\processed\390.mp3,0.777,0.588,7.0,-7.903,0.0354,0.0654,0.000276,0.091,0.451,115.985,4.0,"french indietronica, dark disco, electro-pop francais"
391,Bakara,Polo & Pan,Dark Disco,..\data\audio_files\processed\391.mp3,0.825,0.524,8.0,-8.706,0.0522,0.106,0.00475,0.0765,0.537,115.003,4.0,"french indietronica, dark disco, electro-pop francais"
392,Gengis,Polo & Pan,Dark Disco,..\data\audio_files\processed\392.mp3,0.682,0.582,5.0,-8.798,0.0439,0.391,0.856,0.0872,0.111,121.998,4.0,"french indietronica, dark disco, electro-pop francais"
393,Get Your Wish - DJ NOT PORTER ROBINSON Remix,Porter Robinson,Complextro,..\data\audio_files\processed\393.mp3,0.351,0.855,1.0,-4.965,0.212,0.0194,0.0,0.182,0.495,127.949,4.0,"edm, complextro, pop dance, progressive electro house, electro house"
394,Dummy – Chris Lake Remix,Portugal. The Man/Chris Lake,Indie Rock,..\data\audio_files\processed\394.mp3,0.789,0.867,6.0,-6.925,0.0539,0.000608,0.691,0.0733,0.699,127.016,4.0,"modern alternative rock, modern rock, bass house, indietronica, edm, melbourne bounce, house, pop dance, progressive house, electro house, tech house, indie rock"
395,Magic Word,Proxy/AC Slater,Bass House,..\data\audio_files\processed\395.mp3,0.813,0.797,9.0,-5.838,0.0587,0.025,0.871,0.0758,0.647,127.999,4.0,"electro trash, bass house, russian electronic, electro house, brostep, fidget house"
396,Drive,Prunk/Dennis Quin,Dutch Tech House,..\data\audio_files\processed\396.mp3,0.832,0.731,10.0,-6.808,0.0419,0.00785,0.813,0.116,0.538,125.999,4.0,"deep groove house, dutch tech house"
397,Anything (For Your Love),Punctual,Pop Dance,..\data\audio_files\processed\397.mp3,0.684,0.833,11.0,-5.753,0.0473,0.0517,0.164,0.104,0.432,126.028,4.0,"pop dance, uk dance"
398,Eva,Punctual,Pop Dance,..\data\audio_files\processed\398.mp3,0.638,0.822,6.0,-9.024,0.0348,0.0117,0.166,0.132,0.292,123.976,4.0,"pop dance, uk dance"
399,Mela,Punctual,Pop Dance,..\data\audio_files\processed\399.mp3,0.805,0.675,1.0,-8.139,0.0368,0.0187,0.0639,0.221,0.791,120.063,4.0,"pop dance, uk dance"
400,We Could Have It All,Punctual,Pop Dance,..\data\audio_files\processed\400.mp3,0.649,0.789,9.0,-5.097,0.037,0.0967,0.000155,0.315,0.245,125.002,4.0,"pop dance, uk dance"
401,You Will See,Quarterhead/SESA,Tech House,..\data\audio_files\processed\401.mp3,0.872,0.572,6.0,-7.925,0.0561,0.00302,0.112,0.0862,0.237,124.995,4.0,tech house
402,Champion,Rampa/Sparrow & Barbossa/Keinemusik,Deep Disco House,..\data\audio_files\processed\402.mp3,0.792,0.607,8.0,-7.292,0.0713,0.0129,0.717,0.0781,0.895,121.005,4.0,"afro house, melodic house, deep disco house"
403,Don't Worry - Axwell Cut,Redfield/Axwell,,..\data\audio_files\processed\403.mp3,,,,,,,,,,,,
404,Get Dirty,Return Of The Jaded/Tommie Sunshine,Canadian Electronic,..\data\audio_files\processed\404.mp3,0.649,0.959,10.0,-4.342,0.0621,0.0122,0.184,0.319,0.859,125.95,4.0,"canadian electronic, tech house, electro house"
405,Fourth Impact,Rezz/k?d,Brostep,..\data\audio_files\processed\405.mp3,0.612,0.525,7.0,-7.556,0.042,0.0998,0.453,0.0756,0.362,219.883,4.0,"electra, edm, vapor twitch, electro house, future bass, canadian electronic, brostep"
406,Teleportal,Rezz/Kotek,Brostep,..\data\audio_files\processed\406.mp3,0.786,0.727,2.0,-2.623,0.0459,0.0103,0.824,0.343,0.261,99.985,1.0,"electra, edm, electro house, canadian electronic, brostep"
407,Criminals,Rezz/Malaa,Brostep,..\data\audio_files\processed\407.mp3,0.72,0.559,2.0,-4.402,0.0381,0.00765,0.746,0.0891,0.128,104.994,4.0,"electra, electronic trap, edm, bass house, house, electro house, canadian electronic, brostep"
408,Needle On The Record,Riordan,Tech House,..\data\audio_files\processed\408.mp3,0.792,0.919,6.0,-9.028,0.0819,0.137,0.151,0.274,0.711,128.968,4.0,tech house
409,Fake ID (Coke & Rum Remix),Riton/Kah-Lo/GEE LEE,House,..\data\audio_files\processed\409.mp3,0.859,0.483,9.0,-13.12,0.0921,0.011,0.00481,0.316,0.544,124.931,4.0,"pop dance, house, uk dance, nigerian pop"
410,2Gether (Eden Prince Remix),Roger Sanchez/Eden Prince,Disco House,..\data\audio_files\processed\410.mp3,0.645,0.953,8.0,-6.211,0.0343,0.0347,0.881,0.0969,0.409,123.988,4.0,"disco house, dance pop, diva house, uk dance, deep groove house, tribal house"
411,Again - Edit,Roger Sanchez,Disco House,..\data\audio_files\processed\411.mp3,0.912,0.728,2.0,-5.547,0.147,0.00188,2.65e-06,0.137,0.743,126.061,4.0,"disco house, diva house, tribal house"
412,Beam,Rome in Silver,Future Bass,..\data\audio_files\processed\412.mp3,0.644,0.864,2.0,-4.488,0.0722,0.665,0.754,0.109,0.188,125.935,4.0,"future bass, vapor twitch"
413,Fool,Rome in Silver,Future Bass,..\data\audio_files\processed\413.mp3,0.752,0.752,7.0,-5.077,0.0383,0.309,0.719,0.0964,0.213,100.028,4.0,"future bass, vapor twitch"
414,You Don't Know (what it's like),Rome in Silver,Future Bass,..\data\audio_files\processed\414.mp3,0.593,0.769,10.0,-6.213,0.221,0.086,0.277,0.0673,0.331,121.972,4.0,"future bass, vapor twitch"
415,Friends,Rome in Silver/chae,Future Bass,..\data\audio_files\processed\415.mp3,0.784,0.644,7.0,-5.336,0.144,0.236,0.0,0.0915,0.461,104.937,4.0,"future bass, vapor twitch"
416,what we had was real,Rommii,Stutter House,..\data\audio_files\processed\416.mp3,0.755,0.764,10.0,-7.423,0.0967,0.132,0.0102,0.154,0.363,127.041,4.0,stutter house
417,The Sea,Romy,,..\data\audio_files\processed\417.mp3,0.669,0.84,4.0,-6.466,0.0409,0.00677,0.337,0.48,0.777,119.011,4.0,
418,Echo,RSCL/Repiet/Julia Kleijn,Stutter House,..\data\audio_files\processed\418.mp3,0.702,0.878,1.0,-6.734,0.0394,0.242,0.695,0.0988,0.111,124.996,3.0,"stutter house, future bounce"
419,Scared of Love (feat. RAY BLK & Stefflon Don) - Preditah Remix,Rudimental/RAY BLK/Stefflon Don/Preditah,Pop Dance,..\data\audio_files\processed\419.mp3,0.809,0.592,9.0,-8.245,0.344,0.123,8.67e-06,0.164,0.638,124.015,4.0,"dancehall queen, electra, birmingham grime, bass house, old school bassline, uk garage, pop dance, uk dancehall, alternative r&b, uk dance, uk funky, grime, uk hip hop, uk contemporary r&b, dancehall, instrumental grime"
420,Gas Pedal - Kyle Watson Remix,Sage The Gemini/Kyle Watson/Iamsu!,Hyphy,..\data\audio_files\processed\420.mp3,0.738,0.795,6.0,-7.83,0.0683,0.0172,0.00605,0.0834,0.455,126.997,4.0,"hyphy, trap, bass house, cali rap, house, southern hip hop, tech house, pop rap, fidget house"
421,Howl,Saint Punk,Dark Clubbing,..\data\audio_files\processed\421.mp3,0.83,0.866,2.0,-3.591,0.0431,0.00441,0.824,0.0861,0.194,126.018,4.0,"game mood, dark clubbing"
422,MAD,Saint Punk,Dark Clubbing,..\data\audio_files\processed\422.mp3,0.783,0.995,11.0,-2.531,0.172,0.0299,0.837,0.138,0.498,125.963,4.0,"game mood, dark clubbing"
423,Menace,Saint Punk,Dark Clubbing,..\data\audio_files\processed\423.mp3,0.815,0.943,9.0,-1.724,0.098,0.0256,0.0112,0.292,0.472,124.98,4.0,"game mood, dark clubbing"
424,911,Saint Punk/J,Dark Clubbing,..\data\audio_files\processed\424.mp3,0.746,0.974,8.0,-2.416,0.149,0.00534,0.00592,0.309,0.402,125.032,4.0,"game mood, dark clubbing"
425,Peach,salute/Sammy Virji,Ukg Revival,..\data\audio_files\processed\425.mp3,0.866,0.668,1.0,-7.472,0.0969,0.0115,0.889,0.238,0.657,135.009,4.0,"ukg revival, old school bassline, bass house"
426,Freak,San Pacho/No Thanks,Tech House,..\data\audio_files\processed\426.mp3,0.678,0.936,1.0,-5.355,0.0541,0.00285,0.49,0.14,0.324,126.015,4.0,tech house
427,In Your Mind,San Pacho/Notelle,Tech House,..\data\audio_files\processed\427.mp3,0.737,0.945,10.0,-3.394,0.046,0.0165,0.65,0.0911,0.542,127.998,4.0,"tech house, dark pop"
428,Some People Say - Radio Edit,Semedo/Curtis Gabriel,Deep Groove House,..\data\audio_files\processed\428.mp3,0.873,0.797,0.0,-5.488,0.085,0.00829,0.00108,0.398,0.557,120.013,4.0,deep groove house
429,Hijos De La Noche,Shermanology,Dutch House,..\data\audio_files\processed\429.mp3,0.936,0.693,6.0,-7.726,0.135,0.00151,0.728,0.19,0.523,129.933,4.0,dutch house
430,Sometimes,Shermanology,Dutch House,..\data\audio_files\processed\430.mp3,0.763,0.684,11.0,-6.776,0.136,0.0756,0.000182,0.19,0.745,129.063,4.0,dutch house
431,Motown Philly,Shermanology/Boyz II Men,Dutch House,..\data\audio_files\processed\431.mp3,0.758,0.842,9.0,-7.622,0.0444,0.000191,0.553,0.181,0.661,128.996,4.0,"dutch house, urban contemporary, contemporary r&b, boy band, new jack swing, r&b"
432,Are You Feeling This?,Shiba San,Bass House,..\data\audio_files\processed\432.mp3,0.877,0.759,5.0,-4.688,0.0614,0.00215,0.211,0.0831,0.186,127.002,4.0,"house, french tech house, tech house, bass house"
433,My House,Shiba San/Rave Rae,Bass House,..\data\audio_files\processed\433.mp3,0.801,0.84,6.0,-7.24,0.0519,0.00138,0.776,0.105,0.472,127.995,4.0,"house, french tech house, tech house, bass house"
434,It's My House (with Dillon Francis),Ship Wrek/Dillon Francis,Stutter House,..\data\audio_files\processed\434.mp3,,,,,,,,,,,,
435,Need It,Ship Wrek,Stutter House,..\data\audio_files\processed\435.mp3,0.8,0.862,5.0,-4.373,0.068,0.000286,0.843,0.0516,0.405,125.97,4.0,stutter house
436,Silent,Ship Wrek,Stutter House,..\data\audio_files\processed\436.mp3,0.79,0.84,2.0,-4.637,0.0609,0.0025,0.422,0.0783,0.627,126.001,4.0,stutter house
437,The Function,Ship Wrek,Stutter House,..\data\audio_files\processed\437.mp3,0.775,0.96,1.0,-7.282,0.0618,0.00462,0.648,0.103,0.589,127.028,4.0,stutter house
438,Misbehave,Ship Wrek/Disco Lines,Stutter House,..\data\audio_files\processed\438.mp3,0.734,0.858,10.0,-5.42,0.0428,0.321,0.0109,0.0729,0.549,124.036,4.0,stutter house
439,Feel The Need,SIDEPIECE,Edm,..\data\audio_files\processed\439.mp3,0.703,0.982,6.0,-4.63,0.0571,0.0169,0.218,0.0776,0.461,128.018,4.0,"house, tech house, edm"
440,What You Need,SIDEPIECE,Edm,..\data\audio_files\processed\440.mp3,0.765,0.92,10.0,-5.51,0.0486,0.00107,0.589,0.0329,0.0843,127.012,4.0,"house, tech house, edm"
441,Nobody To Love,Sigma,Dancefloor Dnb,..\data\audio_files\processed\441.mp3,0.516,0.908,8.0,-3.312,0.0372,0.000502,1.62e-05,0.198,0.23,87.508,4.0,"dancefloor dnb, pop dance, uk dance"
442,Can't Play Myself (A Tribute To Amy),Skepta/Amy Winehouse,Birmingham Grime,..\data\audio_files\processed\442.mp3,0.804,0.705,9.0,-7.289,0.0354,0.00429,0.0343,0.11,0.209,126.986,4.0,"birmingham grime, neo soul, british soul, grime, uk hip hop, instrumental grime"
443,Time,Skepta/Jammer/Deki Alem/A$AP NAST,Birmingham Grime,..\data\audio_files\processed\443.mp3,0.832,0.587,7.0,-8.566,0.112,0.0179,0.781,0.0553,0.374,119.996,4.0,"birmingham grime, harlem hip hop, grime, uk hip hop, instrumental grime"
444,Smoke In Your Eyes,Skepta/Ossie/Harry Stone,Birmingham Grime,..\data\audio_files\processed\444.mp3,0.791,0.738,1.0,-9.792,0.0426,0.00139,0.821,0.0861,0.412,128.003,4.0,"instrumental grime, grime, birmingham grime, uk hip hop"
445,Fine Day Anthem,Skrillex/Boys Noize/Opus III,Brostep,..\data\audio_files\processed\445.mp3,0.745,0.85,6.0,-3.903,0.075,0.000285,0.0392,0.118,0.54,138.03,4.0,"alternative dance, filter house, edm, new rave, complextro, pop dance, hip house, dream trance, german dance, ambient house, electro, dance-punk, electro house, german techno, hardcore techno, brostep, fidget house"
446,Rumble,Skrillex/Fred again../Flowdan,Brostep,..\data\audio_files\processed\446.mp3,0.81,0.836,1.0,-7.721,0.0645,0.0515,0.229,0.0598,0.0585,139.979,4.0,"edm, complextro, pop dance, house, stutter house, electro, grime, brostep"
447,Bringing Me Home - OMNOM Remix,Snakehips/OMNOM/LAUREL,Electropop,..\data\audio_files\processed\447.mp3,0.63,0.578,9.0,-15.047,0.243,0.0109,0.252,0.115,0.1,132.948,4.0,"vapor pop, bass house, electropop, uk dance, tech house"
448,Don't Leave - Throttle Remix,Snakehips/MØ/Throttle,Electropop,..\data\audio_files\processed\448.mp3,0.71,0.838,8.0,-3.067,0.11,0.013,0.000417,0.297,0.394,122.993,4.0,"dance pop, pop dance, danish pop, electropop, uk dance"
449,Jacaré,Sofi Tukker,Edm,..\data\audio_files\processed\449.mp3,0.694,0.84,7.0,-5.18,0.0364,0.00375,0.0163,0.116,0.711,125.063,4.0,edm
450,Rhythm (Of The Night),Something Good/Yotto,Progressive Trance House,..\data\audio_files\processed\450.mp3,0.534,0.946,10.0,-6.632,0.0383,0.000404,0.698,0.348,0.173,121.951,4.0,"melodic house, finnish edm, progressive house, progressive trance house"
451,Levitate,Sonny Fodera/Marten Hørger,House,..\data\audio_files\processed\451.mp3,0.636,0.989,1.0,-5.303,0.0521,0.0198,0.742,0.0762,0.533,127.992,4.0,"bass house, pop dance, house, uk dance, tech house"
452,Asking,Sonny Fodera/MK/Clementine Douglas,House,..\data\audio_files\processed\452.mp3,0.477,0.854,4.0,-5.274,0.0896,0.0213,1.67e-05,0.19,0.395,126.965,4.0,"pop dance, house, uk dance"
453,Big Ting Vibe,SQWAD,Bass House,..\data\audio_files\processed\453.mp3,0.858,0.943,1.0,-4.358,0.0663,0.000759,0.389,0.11,0.716,125.988,4.0,"tech house, bass house, bassline"
454,Everybody,SQWAD,Bass House,..\data\audio_files\processed\454.mp3,0.805,0.916,1.0,-7.161,0.148,0.00085,0.863,0.0498,0.0497,127.001,4.0,"tech house, bass house, bassline"
455,Move,SQWAD/Badjokes/Habstrakt,Bass House,..\data\audio_files\processed\455.mp3,0.859,0.869,7.0,-6.486,0.0651,0.00078,0.361,0.0668,0.853,125.028,4.0,"electronic trap, dubstep, bass house, complextro, gaming dubstep, filthstep, bassline, tech house, electro house"
456,Valodja (Kryder Remix),Steve Angello/AN21/Kryder,Dutch House,..\data\audio_files\processed\456.mp3,0.825,0.91,8.0,-4.535,0.203,0.371,0.102,0.522,0.19,127.992,4.0,"dutch house, edm, pop dance, house, progressive electro house, electro house, progressive house"
457,Bloom,sumthin sumthin,Future Bass,..\data\audio_files\processed\457.mp3,0.628,0.9,5.0,-4.353,0.427,0.211,0.0118,0.114,0.223,145.08,4.0,"future bass, vapor twitch"
458,Cut That,sumthin sumthin,Future Bass,..\data\audio_files\processed\458.mp3,0.842,0.561,9.0,-5.612,0.346,0.0695,0.00727,0.054,0.489,113.184,5.0,"future bass, vapor twitch"
459,Ghost,sumthin sumthin,Future Bass,..\data\audio_files\processed\459.mp3,0.695,0.566,8.0,-5.931,0.0597,0.012,0.0111,0.0809,0.105,140.078,4.0,"future bass, vapor twitch"
460,Gryme,sumthin sumthin,Future Bass,..\data\audio_files\processed\460.mp3,0.756,0.498,0.0,-7.212,0.211,0.014,0.923,0.108,0.387,160.051,4.0,"future bass, vapor twitch"
461,Vivid,sumthin sumthin,Future Bass,..\data\audio_files\processed\461.mp3,0.833,0.364,1.0,-7.515,0.14,0.0403,0.567,0.313,0.0938,106.778,4.0,"future bass, vapor twitch"
462,Salt,sumthin sumthin/CloZee,Future Bass,..\data\audio_files\processed\462.mp3,0.646,0.693,11.0,-7.505,0.0651,0.0213,0.506,0.126,0.321,130.063,4.0,"electra, downtempo bass, vapor twitch, glitch hop, future bass"
463,Damage,sumthin sumthin/Saka,Future Bass,..\data\audio_files\processed\463.mp3,0.557,0.511,10.0,-4.908,0.0692,0.00275,0.147,0.252,0.184,172.071,4.0,"halftime dnb, future bass, vapor twitch"
464,Dance No More (with Kaleena Zanders),Sunday Scaries/Kaleena Zanders,,..\data\audio_files\processed\464.mp3,0.809,0.903,10.0,-5.122,0.166,0.0194,0.832,0.115,0.796,127.015,4.0,
465,Feel Like Makin' Love (feat. Roberta Flack),Supershy/Roberta Flack,,..\data\audio_files\processed\465.mp3,0.664,0.696,2.0,-6.038,0.0486,0.0162,0.553,0.109,0.49,126.064,4.0,"quiet storm, adult standards, soft rock, disco, vocal jazz, classic soul, soul"
466,Through Glass,Taiki Nulight,Bass House,..\data\audio_files\processed\466.mp3,0.89,0.477,2.0,-5.876,0.056,0.0122,0.746,0.0812,0.531,125.987,4.0,"doujin, bass house"
467,Soundwave,Taiki Nulight/Dread MC,Bass House,..\data\audio_files\processed\467.mp3,0.827,0.773,2.0,-7.055,0.0513,0.000627,0.458,0.0587,0.345,128.0,4.0,"doujin, bass house, bassline"
468,Dr Sbaitso,Taiki Nulight/LO'99,Bass House,..\data\audio_files\processed\468.mp3,0.89,0.885,11.0,-4.44,0.0751,0.00655,0.195,0.292,0.537,125.023,4.0,"deep groove house, doujin, australian house, bass house"
469,Cruel Summer - LP Giobbi Remix,Taylor Swift/LP Giobbi,Pop,..\data\audio_files\processed\469.mp3,0.731,0.722,9.0,-9.098,0.0691,0.0893,0.00256,0.112,0.265,122.99,4.0,"house, pop"
470,Adieu (Chace Remix),Tchami/Chace,Deep Groove House,..\data\audio_files\processed\470.mp3,0.822,0.771,5.0,-4.884,0.168,0.00187,0.0738,0.295,0.312,126.004,4.0,"chinese electronic, future house, edm, pop dance, house, deep groove house, progressive house, electro house"
471,Don't Let Me Down (feat. Kaelyn Behr),Tchami/Kaelyn Behr,Deep Groove House,..\data\audio_files\processed\471.mp3,,,,,,,,,,,,
472,Godspell (feat. Taiki Nulight),Tchami/Taiki Nulight,Deep Groove House,..\data\audio_files\processed\472.mp3,,,,,,,,,,,,
473,Omega (feat. Ibranovski),Tchami/Ibranovski,Deep Groove House,..\data\audio_files\processed\473.mp3,,,,,,,,,,,,
474,Rainforest,Tchami,Deep Groove House,..\data\audio_files\processed\474.mp3,0.747,0.898,8.0,-5.206,0.221,0.0302,0.0321,0.0897,0.479,126.049,4.0,"future house, edm, pop dance, house, deep groove house, progressive house, electro house"
475,Shades (feat. Donnie Sloan & Ricky Ducati),Tchami/Donnie Sloan/Ricky Ducati,Deep Groove House,..\data\audio_files\processed\475.mp3,,,,,,,,,,,,
476,SIAW,Tchami,Deep Groove House,..\data\audio_files\processed\476.mp3,0.805,0.84,1.0,-4.527,0.102,0.00172,0.52,0.0751,0.411,126.019,4.0,"future house, edm, pop dance, house, deep groove house, progressive house, electro house"
477,World To Me (feat. Luke James),Tchami/Luke James,Deep Groove House,..\data\audio_files\processed\477.mp3,,,,,,,,,,,,
478,Zeal,Tchami,Deep Groove House,..\data\audio_files\processed\478.mp3,0.729,0.846,4.0,-5.496,0.0364,0.0275,0.568,0.105,0.126,116.995,4.0,"future house, edm, pop dance, house, deep groove house, progressive house, electro house"
479,My Place (feat. Reece),Tchami/BROHUG/Reece,Deep Groove House,..\data\audio_files\processed\479.mp3,,,,,,,,,,,,
480,Prophecy (Kyle Watson Remix),Tchami/Malaa/Kyle Watson,Deep Groove House,..\data\audio_files\processed\480.mp3,0.917,0.633,11.0,-9.622,0.155,0.00994,0.875,0.35,0.807,124.007,4.0,"electronic trap, future house, edm, bass house, pop dance, house, deep groove house, progressive house, electro house, tech house, brostep, fidget house"
481,Prophecy,Tchami/Malaa,Deep Groove House,..\data\audio_files\processed\481.mp3,0.765,0.824,2.0,-1.957,0.0487,0.0052,0.775,0.0627,0.235,125.006,4.0,"electronic trap, future house, edm, bass house, pop dance, house, deep groove house, progressive house, electro house, brostep"
482,Summer 99,Tchami/Malaa,Deep Groove House,..\data\audio_files\processed\482.mp3,0.81,0.968,2.0,-3.984,0.103,0.000145,0.515,0.0542,0.559,125.992,4.0,"electronic trap, future house, edm, bass house, pop dance, house, deep groove house, progressive house, electro house, brostep"
483,Aisha,TECH IT DEEP,,..\data\audio_files\processed\483.mp3,0.798,0.768,2.0,-5.391,0.0457,0.0122,0.033,0.0652,0.453,127.984,4.0,
484,Maria Maria,TECH IT DEEP,,..\data\audio_files\processed\484.mp3,0.747,0.657,0.0,-7.652,0.0912,0.0967,0.00497,0.278,0.397,128.037,4.0,
485,Mercy (feat. Jacob Lusk),The Blessed Madonna/Jacob Lusk/Gabriels,Edm,..\data\audio_files\processed\485.mp3,0.815,0.645,2.0,-6.046,0.0938,0.00589,2.96e-05,0.709,0.652,126.994,4.0,"edm, idol"
486,Carry Me Higher - 7 Inch Version,The Blessed Madonna/Joy Anonymous/Danielle Ponder,Edm,..\data\audio_files\processed\486.mp3,0.85,0.537,6.0,-7.84,0.0519,0.00347,0.0839,0.111,0.295,126.968,4.0,edm
487,Denim,The Floozies/Gibbz/MZG,Glitch Hop,..\data\audio_files\processed\487.mp3,0.684,0.894,2.0,-4.101,0.105,0.00479,0.0473,0.0771,0.584,163.978,4.0,"indie poptimism, glitch hop, lawrence ks indie, jam band"
488,Warn Ya - Cazztek Remix,The Funk Hunters/Defunk/Cazztek/Akylla,Canadian Electronic,..\data\audio_files\processed\488.mp3,0.679,0.931,2.0,-3.424,0.0578,0.000235,0.387,0.0521,0.349,124.009,4.0,"glitch hop, electro house, canadian electronic, bass house"
489,Love On You (feat. Griff Clawson),The Magician/A-Trak/Griff Clawson,Belgian Edm,..\data\audio_files\processed\489.mp3,0.765,0.672,11.0,-8.114,0.0377,0.00948,0.348,0.343,0.342,126.02,4.0,"electronic trap, turntablism, edm, nu disco, belgian edm, house, electro house, canadian electronic, fidget house"
490,Sinister - Axwell Mi Amor Remode,Thomas Newson/Corey James/Axwell,Dutch House,..\data\audio_files\processed\490.mp3,0.701,0.887,10.0,-5.37,0.0407,0.00163,0.234,0.063,0.517,127.023,4.0,"dutch house, edm, pop dance, sky room, progressive electro house, electro house, progressive house"
491,All In,Throttle,,..\data\audio_files\processed\491.mp3,0.738,0.713,5.0,-4.727,0.108,0.13,0.0,0.298,0.39,124.992,4.0,
492,I Can't Take No More,Tita Lau,,..\data\audio_files\processed\492.mp3,0.761,0.787,4.0,-5.839,0.0618,0.00931,0.000832,0.0482,0.472,132.01,4.0,
493,One Of A Kind,Tita Lau,,..\data\audio_files\processed\493.mp3,0.804,0.962,0.0,-6.81,0.0487,0.00224,0.886,0.0777,0.432,125.011,4.0,
494,Perfect Love - Biscits Remix,Todd Edwards/Biscits,Garage House,..\data\audio_files\processed\494.mp3,0.784,0.863,6.0,-5.966,0.0391,0.0163,0.826,0.786,0.261,128.008,4.0,"uk tech house, uk garage, bass house, house, uk dance, tech house, garage house"
495,Ando High,Tom & Collins/AMÉMÉ,Mexican Edm,..\data\audio_files\processed\495.mp3,0.686,0.875,10.0,-5.104,0.0396,0.000481,0.54,0.0591,0.794,126.024,4.0,"afro house, mexican edm"
496,Pa Lante,Tom & Collins/Mr. Pig/Minow/Gabsy,Mexican Edm,..\data\audio_files\processed\496.mp3,0.8,0.899,4.0,-6.666,0.0631,0.00113,0.923,0.138,0.485,127.01,4.0,"mexican edm, tech house"
497,Serena - Sllash & Doppe Remix,Tom & Collins/Thomas Newson/PAVE/Sllash & Doppe,Mexican Edm,..\data\audio_files\processed\497.mp3,0.758,0.963,1.0,-5.812,0.0612,0.00015,0.783,0.101,0.32,126.0,4.0,"dutch house, deep tech house, mexican edm, sky room, funky tech house, progressive electro house, electro house"
498,Shake That,Tom Budin,Deep Groove House,..\data\audio_files\processed\498.mp3,0.8,0.672,11.0,-10.88,0.0434,0.00163,0.765,0.0703,0.912,126.009,4.0,"deep groove house, tech house, slap house"
499,Supersonic,Tom Budin/Dave Winnel,Deep Groove House,..\data\audio_files\processed\499.mp3,0.758,0.772,0.0,-7.807,0.0504,0.00747,0.754,0.159,0.33,126.005,4.0,"deep groove house, tech house, slap house"
500,Pégate,Tom Enzy,Slap House,..\data\audio_files\processed\500.mp3,0.737,0.598,11.0,-6.837,0.107,0.000728,0.894,0.0981,0.205,124.063,4.0,slap house
501,Rainfall (Praise You),Tom Santa,Stutter House,..\data\audio_files\processed\501.mp3,0.767,0.862,5.0,-5.464,0.0606,0.14,0.0092,0.252,0.509,128.039,4.0,stutter house
502,Boiling Room,Tony Romera,Bass House,..\data\audio_files\processed\502.mp3,0.837,0.951,9.0,-5.758,0.107,0.0425,0.277,0.137,0.781,128.019,4.0,"electro house, bass house"
503,Candy - Karma Fields Dub,Torren Foot/Karma Fields,Australian House,..\data\audio_files\processed\503.mp3,0.802,0.741,6.0,-11.289,0.0525,0.00193,0.828,0.0876,0.422,127.997,4.0,"complextro, gaming edm, canadian electronic, australian house"
504,Candy,Torren Foot,Australian House,..\data\audio_files\processed\504.mp3,0.663,0.961,11.0,-6.454,0.0635,0.00389,0.114,0.268,0.641,126.009,4.0,australian house
505,Enjoy It Now,Tortured Soul,Deep House,..\data\audio_files\processed\505.mp3,0.888,0.516,2.0,-8.763,0.0462,0.0022,0.0228,0.0836,0.61,116.476,4.0,deep house
506,Special Lady,Tortured Soul,Deep House,..\data\audio_files\processed\506.mp3,0.822,0.689,4.0,-8.338,0.0363,0.0175,0.0,0.349,0.862,119.99,4.0,deep house
507,Back To The Wall,TroyBoi,Bass Trap,..\data\audio_files\processed\507.mp3,0.772,0.705,3.0,-4.576,0.0852,0.18,0.273,0.133,0.593,140.051,4.0,"bass trap, electronic trap"
