SongID,start_time,end_time,label,TrackName,Artists,Genre,FilePath,sp_danceability,sp_energy,sp_key,sp_loudness,sp_speechiness,sp_acousticness,sp_instrumentalness,sp_liveness,sp_valence,sp_tempo,sp_time_signature,sp_genre
453,91.4,121.9,other,Big Ting Vibe,SQWAD,Bass House,..\data\audio_files\processed\453.mp3,0.858,0.943,1.0,-4.358,0.0663,0.000759,0.389,0.11,0.716,125.988,4.0,"tech house, bass house, bassline"
453,121.9,167.6,chorus,Big Ting Vibe,SQWAD,Bass House,..\data\audio_files\processed\453.mp3,0.858,0.943,1.0,-4.358,0.0663,0.000759,0.389,0.11,0.716,125.988,4.0,"tech house, bass house, bassline"
453,167.6,169.78204081632654,other,Big Ting Vibe,SQWAD,Bass House,..\data\audio_files\processed\453.mp3,0.858,0.943,1.0,-4.358,0.0663,0.000759,0.389,0.11,0.716,125.988,4.0,"tech house, bass house, bassline"
454,0.0,45.3,other,Everybody,SQWAD,Bass House,..\data\audio_files\processed\454.mp3,0.805,0.916,1.0,-7.161,0.148,0.00085,0.863,0.0498,0.0497,127.001,4.0,"tech house, bass house, bassline"
454,45.3,75.6,chorus,Everybody,SQWAD,Bass House,..\data\audio_files\processed\454.mp3,0.805,0.916,1.0,-7.161,0.148,0.00085,0.863,0.0498,0.0497,127.001,4.0,"tech house, bass house, bassline"
454,75.6,90.7,other,Everybody,SQWAD,Bass House,..\data\audio_files\processed\454.mp3,0.805,0.916,1.0,-7.161,0.148,0.00085,0.863,0.0498,0.0497,127.001,4.0,"tech house, bass house, bassline"
454,90.7,120.9,chorus,Everybody,SQWAD,Bass House,..\data\audio_files\processed\454.mp3,0.805,0.916,1.0,-7.161,0.148,0.00085,0.863,0.0498,0.0497,127.001,4.0,"tech house, bass house, bassline"
454,120.9,166.3,other,Everybody,SQWAD,Bass House,..\data\audio_files\processed\454.mp3,0.805,0.916,1.0,-7.161,0.148,0.00085,0.863,0.0498,0.0497,127.001,4.0,"tech house, bass house, bassline"
454,166.3,211.6,chorus,Everybody,SQWAD,Bass House,..\data\audio_files\processed\454.mp3,0.805,0.916,1.0,-7.161,0.148,0.00085,0.863,0.0498,0.0497,127.001,4.0,"tech house, bass house, bassline"
454,211.6,213.38303854875284,other,Everybody,SQWAD,Bass House,..\data\audio_files\processed\454.mp3,0.805,0.916,1.0,-7.161,0.148,0.00085,0.863,0.0498,0.0497,127.001,4.0,"tech house, bass house, bassline"
456,0.0,33.8,other,Valodja (Kryder Remix),"Steve Angello, AN21, Kryder",Dutch House,..\data\audio_files\processed\456.mp3,0.825,0.91,8.0,-4.535,0.203,0.371,0.102,0.522,0.19,127.992,4.0,"dutch house, edm, pop dance, house, progressive electro house, electro house, progressive house"
456,33.8,63.8,chorus,Valodja (Kryder Remix),"Steve Angello, AN21, Kryder",Dutch House,..\data\audio_files\processed\456.mp3,0.825,0.91,8.0,-4.535,0.203,0.371,0.102,0.522,0.19,127.992,4.0,"dutch house, edm, pop dance, house, progressive electro house, electro house, progressive house"
456,63.8,138.8,other,Valodja (Kryder Remix),"Steve Angello, AN21, Kryder",Dutch House,..\data\audio_files\processed\456.mp3,0.825,0.91,8.0,-4.535,0.203,0.371,0.102,0.522,0.19,127.992,4.0,"dutch house, edm, pop dance, house, progressive electro house, electro house, progressive house"
456,138.8,168.8,chorus,Valodja (Kryder Remix),"Steve Angello, AN21, Kryder",Dutch House,..\data\audio_files\processed\456.mp3,0.825,0.91,8.0,-4.535,0.203,0.371,0.102,0.522,0.19,127.992,4.0,"dutch house, edm, pop dance, house, progressive electro house, electro house, progressive house"
456,168.8,170.17002267573696,other,Valodja (Kryder Remix),"Steve Angello, AN21, Kryder",Dutch House,..\data\audio_files\processed\456.mp3,0.825,0.91,8.0,-4.535,0.203,0.371,0.102,0.522,0.19,127.992,4.0,"dutch house, edm, pop dance, house, progressive electro house, electro house, progressive house"
457,0.0,53.0,other,Bloom,sumthin sumthin,Future Bass,..\data\audio_files\processed\457.mp3,0.628,0.9,5.0,-4.353,0.427,0.211,0.0118,0.114,0.223,145.08,4.0,"future bass, vapor twitch"
457,53.0,79.4,chorus,Bloom,sumthin sumthin,Future Bass,..\data\audio_files\processed\457.mp3,0.628,0.9,5.0,-4.353,0.427,0.211,0.0118,0.114,0.223,145.08,4.0,"future bass, vapor twitch"
457,79.4,92.7,other,Bloom,sumthin sumthin,Future Bass,..\data\audio_files\processed\457.mp3,0.628,0.9,5.0,-4.353,0.427,0.211,0.0118,0.114,0.223,145.08,4.0,"future bass, vapor twitch"
457,92.7,119.2,chorus,Bloom,sumthin sumthin,Future Bass,..\data\audio_files\processed\457.mp3,0.628,0.9,5.0,-4.353,0.427,0.211,0.0118,0.114,0.223,145.08,4.0,"future bass, vapor twitch"
457,119.2,145.6,other,Bloom,sumthin sumthin,Future Bass,..\data\audio_files\processed\457.mp3,0.628,0.9,5.0,-4.353,0.427,0.211,0.0118,0.114,0.223,145.08,4.0,"future bass, vapor twitch"
457,145.6,172.1,chorus,Bloom,sumthin sumthin,Future Bass,..\data\audio_files\processed\457.mp3,0.628,0.9,5.0,-4.353,0.427,0.211,0.0118,0.114,0.223,145.08,4.0,"future bass, vapor twitch"
457,172.1,200.24403628117915,other,Bloom,sumthin sumthin,Future Bass,..\data\audio_files\processed\457.mp3,0.628,0.9,5.0,-4.353,0.427,0.211,0.0118,0.114,0.223,145.08,4.0,"future bass, vapor twitch"
458,0.0,22.6,other,Cut That,sumthin sumthin,Future Bass,..\data\audio_files\processed\458.mp3,0.842,0.561,9.0,-5.612,0.346,0.0695,0.00727,0.054,0.489,113.184,5.0,"future bass, vapor twitch"
458,22.6,45.2,chorus,Cut That,sumthin sumthin,Future Bass,..\data\audio_files\processed\458.mp3,0.842,0.561,9.0,-5.612,0.346,0.0695,0.00727,0.054,0.489,113.184,5.0,"future bass, vapor twitch"
458,45.2,67.8,other,Cut That,sumthin sumthin,Future Bass,..\data\audio_files\processed\458.mp3,0.842,0.561,9.0,-5.612,0.346,0.0695,0.00727,0.054,0.489,113.184,5.0,"future bass, vapor twitch"
458,67.8,90.4,chorus,Cut That,sumthin sumthin,Future Bass,..\data\audio_files\processed\458.mp3,0.842,0.561,9.0,-5.612,0.346,0.0695,0.00727,0.054,0.489,113.184,5.0,"future bass, vapor twitch"
458,90.4,113.05102040816327,other,Cut That,sumthin sumthin,Future Bass,..\data\audio_files\processed\458.mp3,0.842,0.561,9.0,-5.612,0.346,0.0695,0.00727,0.054,0.489,113.184,5.0,"future bass, vapor twitch"
459,0.0,82.3,other,Ghost,sumthin sumthin,Future Bass,..\data\audio_files\processed\459.mp3,0.695,0.566,8.0,-5.931,0.0597,0.012,0.0111,0.0809,0.105,140.078,4.0,"future bass, vapor twitch"
459,82.3,109.7,chorus,Ghost,sumthin sumthin,Future Bass,..\data\audio_files\processed\459.mp3,0.695,0.566,8.0,-5.931,0.0597,0.012,0.0111,0.0809,0.105,140.078,4.0,"future bass, vapor twitch"
459,109.7,164.6,other,Ghost,sumthin sumthin,Future Bass,..\data\audio_files\processed\459.mp3,0.695,0.566,8.0,-5.931,0.0597,0.012,0.0111,0.0809,0.105,140.078,4.0,"future bass, vapor twitch"
459,164.6,192.0,chorus,Ghost,sumthin sumthin,Future Bass,..\data\audio_files\processed\459.mp3,0.695,0.566,8.0,-5.931,0.0597,0.012,0.0111,0.0809,0.105,140.078,4.0,"future bass, vapor twitch"
459,192.0,220.16702947845806,other,Ghost,sumthin sumthin,Future Bass,..\data\audio_files\processed\459.mp3,0.695,0.566,8.0,-5.931,0.0597,0.012,0.0111,0.0809,0.105,140.078,4.0,"future bass, vapor twitch"
460,0.0,48.0,other,Gryme,sumthin sumthin,Future Bass,..\data\audio_files\processed\460.mp3,0.756,0.498,0.0,-7.212,0.211,0.014,0.923,0.108,0.387,160.051,4.0,"future bass, vapor twitch"
460,48.0,96.0,chorus,Gryme,sumthin sumthin,Future Bass,..\data\audio_files\processed\460.mp3,0.756,0.498,0.0,-7.212,0.211,0.014,0.923,0.108,0.387,160.051,4.0,"future bass, vapor twitch"
460,96.0,150.0,other,Gryme,sumthin sumthin,Future Bass,..\data\audio_files\processed\460.mp3,0.756,0.498,0.0,-7.212,0.211,0.014,0.923,0.108,0.387,160.051,4.0,"future bass, vapor twitch"
460,150.0,198.0,chorus,Gryme,sumthin sumthin,Future Bass,..\data\audio_files\processed\460.mp3,0.756,0.498,0.0,-7.212,0.211,0.014,0.923,0.108,0.387,160.051,4.0,"future bass, vapor twitch"
460,198.0,198.0770068027211,other,Gryme,sumthin sumthin,Future Bass,..\data\audio_files\processed\460.mp3,0.756,0.498,0.0,-7.212,0.211,0.014,0.923,0.108,0.387,160.051,4.0,"future bass, vapor twitch"
461,0.0,53.9,other,Vivid,sumthin sumthin,Future Bass,..\data\audio_files\processed\461.mp3,0.833,0.364,1.0,-7.515,0.14,0.0403,0.567,0.313,0.0938,106.778,4.0,"future bass, vapor twitch"
461,53.9,89.7,chorus,Vivid,sumthin sumthin,Future Bass,..\data\audio_files\processed\461.mp3,0.833,0.364,1.0,-7.515,0.14,0.0403,0.567,0.313,0.0938,106.778,4.0,"future bass, vapor twitch"
461,89.7,125.6,other,Vivid,sumthin sumthin,Future Bass,..\data\audio_files\processed\461.mp3,0.833,0.364,1.0,-7.515,0.14,0.0403,0.567,0.313,0.0938,106.778,4.0,"future bass, vapor twitch"
461,125.6,161.5,chorus,Vivid,sumthin sumthin,Future Bass,..\data\audio_files\processed\461.mp3,0.833,0.364,1.0,-7.515,0.14,0.0403,0.567,0.313,0.0938,106.778,4.0,"future bass, vapor twitch"
461,161.5,199.80503401360545,other,Vivid,sumthin sumthin,Future Bass,..\data\audio_files\processed\461.mp3,0.833,0.364,1.0,-7.515,0.14,0.0403,0.567,0.313,0.0938,106.778,4.0,"future bass, vapor twitch"
462,0.0,29.5,other,Salt,"sumthin sumthin, CloZee",Future Bass,..\data\audio_files\processed\462.mp3,0.646,0.693,11.0,-7.505,0.0651,0.0213,0.506,0.126,0.321,130.063,4.0,"electra, downtempo bass, vapor twitch, glitch hop, future bass"
462,29.5,59.1,chorus,Salt,"sumthin sumthin, CloZee",Future Bass,..\data\audio_files\processed\462.mp3,0.646,0.693,11.0,-7.505,0.0651,0.0213,0.506,0.126,0.321,130.063,4.0,"electra, downtempo bass, vapor twitch, glitch hop, future bass"
462,59.1,118.1,other,Salt,"sumthin sumthin, CloZee",Future Bass,..\data\audio_files\processed\462.mp3,0.646,0.693,11.0,-7.505,0.0651,0.0213,0.506,0.126,0.321,130.063,4.0,"electra, downtempo bass, vapor twitch, glitch hop, future bass"
462,118.1,147.7,chorus,Salt,"sumthin sumthin, CloZee",Future Bass,..\data\audio_files\processed\462.mp3,0.646,0.693,11.0,-7.505,0.0651,0.0213,0.506,0.126,0.321,130.063,4.0,"electra, downtempo bass, vapor twitch, glitch hop, future bass"
462,147.7,177.2,other,Salt,"sumthin sumthin, CloZee",Future Bass,..\data\audio_files\processed\462.mp3,0.646,0.693,11.0,-7.505,0.0651,0.0213,0.506,0.126,0.321,130.063,4.0,"electra, downtempo bass, vapor twitch, glitch hop, future bass"
462,177.2,206.8,chorus,Salt,"sumthin sumthin, CloZee",Future Bass,..\data\audio_files\processed\462.mp3,0.646,0.693,11.0,-7.505,0.0651,0.0213,0.506,0.126,0.321,130.063,4.0,"electra, downtempo bass, vapor twitch, glitch hop, future bass"
462,206.8,220.6990022675737,other,Salt,"sumthin sumthin, CloZee",Future Bass,..\data\audio_files\processed\462.mp3,0.646,0.693,11.0,-7.505,0.0651,0.0213,0.506,0.126,0.321,130.063,4.0,"electra, downtempo bass, vapor twitch, glitch hop, future bass"
463,0.0,44.6,other,Damage,"sumthin sumthin, Saka",Future Bass,..\data\audio_files\processed\463.mp3,0.557,0.511,10.0,-4.908,0.0692,0.00275,0.147,0.252,0.184,172.071,4.0,"halftime dnb, future bass, vapor twitch"
463,44.6,67.0,chorus,Damage,"sumthin sumthin, Saka",Future Bass,..\data\audio_files\processed\463.mp3,0.557,0.511,10.0,-4.908,0.0692,0.00275,0.147,0.252,0.184,172.071,4.0,"halftime dnb, future bass, vapor twitch"
463,67.0,111.6,other,Damage,"sumthin sumthin, Saka",Future Bass,..\data\audio_files\processed\463.mp3,0.557,0.511,10.0,-4.908,0.0692,0.00275,0.147,0.252,0.184,172.071,4.0,"halftime dnb, future bass, vapor twitch"
463,111.6,133.9,chorus,Damage,"sumthin sumthin, Saka",Future Bass,..\data\audio_files\processed\463.mp3,0.557,0.511,10.0,-4.908,0.0692,0.00275,0.147,0.252,0.184,172.071,4.0,"halftime dnb, future bass, vapor twitch"
463,133.9,174.58802721088435,other,Damage,"sumthin sumthin, Saka",Future Bass,..\data\audio_files\processed\463.mp3,0.557,0.511,10.0,-4.908,0.0692,0.00275,0.147,0.252,0.184,172.071,4.0,"halftime dnb, future bass, vapor twitch"
464,0.0,45.8,other,Dance No More (with Kaleena Zanders),"Sunday Scaries, Kaleena Zanders",,..\data\audio_files\processed\464.mp3,0.809,0.903,10.0,-5.122,0.166,0.0194,0.832,0.115,0.796,127.015,4.0,
464,45.8,76.1,chorus,Dance No More (with Kaleena Zanders),"Sunday Scaries, Kaleena Zanders",,..\data\audio_files\processed\464.mp3,0.809,0.903,10.0,-5.122,0.166,0.0194,0.832,0.115,0.796,127.015,4.0,
464,76.1,136.5,other,Dance No More (with Kaleena Zanders),"Sunday Scaries, Kaleena Zanders",,..\data\audio_files\processed\464.mp3,0.809,0.903,10.0,-5.122,0.166,0.0194,0.832,0.115,0.796,127.015,4.0,
464,136.5,181.9,chorus,Dance No More (with Kaleena Zanders),"Sunday Scaries, Kaleena Zanders",,..\data\audio_files\processed\464.mp3,0.809,0.903,10.0,-5.122,0.166,0.0194,0.832,0.115,0.796,127.015,4.0,
464,181.9,200.55002267573695,other,Dance No More (with Kaleena Zanders),"Sunday Scaries, Kaleena Zanders",,..\data\audio_files\processed\464.mp3,0.809,0.903,10.0,-5.122,0.166,0.0194,0.832,0.115,0.796,127.015,4.0,
465,0.0,45.8,other,Feel Like Makin' Love (feat. Roberta Flack),"Supershy, Roberta Flack",,..\data\audio_files\processed\465.mp3,0.664,0.696,2.0,-6.038,0.0486,0.0162,0.553,0.109,0.49,126.064,4.0,"quiet storm, adult standards, soft rock, disco, vocal jazz, classic soul, soul"
465,45.8,106.7,chorus,Feel Like Makin' Love (feat. Roberta Flack),"Supershy, Roberta Flack",,..\data\audio_files\processed\465.mp3,0.664,0.696,2.0,-6.038,0.0486,0.0162,0.553,0.109,0.49,126.064,4.0,"quiet storm, adult standards, soft rock, disco, vocal jazz, classic soul, soul"
465,106.7,137.2,other,Feel Like Makin' Love (feat. Roberta Flack),"Supershy, Roberta Flack",,..\data\audio_files\processed\465.mp3,0.664,0.696,2.0,-6.038,0.0486,0.0162,0.553,0.109,0.49,126.064,4.0,"quiet storm, adult standards, soft rock, disco, vocal jazz, classic soul, soul"
465,137.2,167.7,chorus,Feel Like Makin' Love (feat. Roberta Flack),"Supershy, Roberta Flack",,..\data\audio_files\processed\465.mp3,0.664,0.696,2.0,-6.038,0.0486,0.0162,0.553,0.109,0.49,126.064,4.0,"quiet storm, adult standards, soft rock, disco, vocal jazz, classic soul, soul"
465,167.7,182.9,other,Feel Like Makin' Love (feat. Roberta Flack),"Supershy, Roberta Flack",,..\data\audio_files\processed\465.mp3,0.664,0.696,2.0,-6.038,0.0486,0.0162,0.553,0.109,0.49,126.064,4.0,"quiet storm, adult standards, soft rock, disco, vocal jazz, classic soul, soul"
465,182.9,198.1,chorus,Feel Like Makin' Love (feat. Roberta Flack),"Supershy, Roberta Flack",,..\data\audio_files\processed\465.mp3,0.664,0.696,2.0,-6.038,0.0486,0.0162,0.553,0.109,0.49,126.064,4.0,"quiet storm, adult standards, soft rock, disco, vocal jazz, classic soul, soul"
465,198.1,213.39301587301588,other,Feel Like Makin' Love (feat. Roberta Flack),"Supershy, Roberta Flack",,..\data\audio_files\processed\465.mp3,0.664,0.696,2.0,-6.038,0.0486,0.0162,0.553,0.109,0.49,126.064,4.0,"quiet storm, adult standards, soft rock, disco, vocal jazz, classic soul, soul"
466,0.0,15.2,other,Through Glass,Taiki Nulight,Bass House,..\data\audio_files\processed\466.mp3,0.89,0.477,2.0,-5.876,0.056,0.0122,0.746,0.0812,0.531,125.987,4.0,"doujin, bass house"
466,15.2,61.0,chorus,Through Glass,Taiki Nulight,Bass House,..\data\audio_files\processed\466.mp3,0.89,0.477,2.0,-5.876,0.056,0.0122,0.746,0.0812,0.531,125.987,4.0,"doujin, bass house"
466,61.0,91.4,other,Through Glass,Taiki Nulight,Bass House,..\data\audio_files\processed\466.mp3,0.89,0.477,2.0,-5.876,0.056,0.0122,0.746,0.0812,0.531,125.987,4.0,"doujin, bass house"
466,91.4,152.4,chorus,Through Glass,Taiki Nulight,Bass House,..\data\audio_files\processed\466.mp3,0.89,0.477,2.0,-5.876,0.056,0.0122,0.746,0.0812,0.531,125.987,4.0,"doujin, bass house"
467,0.0,60.1,other,Soundwave,"Taiki Nulight, Dread MC",Bass House,..\data\audio_files\processed\467.mp3,0.827,0.773,2.0,-7.055,0.0513,0.000627,0.458,0.0587,0.345,128.0,4.0,"doujin, bass house, bassline"
467,60.1,120.0,chorus,Soundwave,"Taiki Nulight, Dread MC",Bass House,..\data\audio_files\processed\467.mp3,0.827,0.773,2.0,-7.055,0.0513,0.000627,0.458,0.0587,0.345,128.0,4.0,"doujin, bass house, bassline"
467,120.0,150.1,other,Soundwave,"Taiki Nulight, Dread MC",Bass House,..\data\audio_files\processed\467.mp3,0.827,0.773,2.0,-7.055,0.0513,0.000627,0.458,0.0587,0.345,128.0,4.0,"doujin, bass house, bassline"
467,150.1,210.0,chorus,Soundwave,"Taiki Nulight, Dread MC",Bass House,..\data\audio_files\processed\467.mp3,0.827,0.773,2.0,-7.055,0.0513,0.000627,0.458,0.0587,0.345,128.0,4.0,"doujin, bass house, bassline"
467,210.0,240.30503401360545,other,Soundwave,"Taiki Nulight, Dread MC",Bass House,..\data\audio_files\processed\467.mp3,0.827,0.773,2.0,-7.055,0.0513,0.000627,0.458,0.0587,0.345,128.0,4.0,"doujin, bass house, bassline"
468,0.0,31.2,other,Dr Sbaitso,"Taiki Nulight, LO'99",Bass House,..\data\audio_files\processed\468.mp3,0.89,0.885,11.0,-4.44,0.0751,0.00655,0.195,0.292,0.537,125.023,4.0,"deep groove house, doujin, australian house, bass house"
468,31.2,92.6,chorus,Dr Sbaitso,"Taiki Nulight, LO'99",Bass House,..\data\audio_files\processed\468.mp3,0.89,0.885,11.0,-4.44,0.0751,0.00655,0.195,0.292,0.537,125.023,4.0,"deep groove house, doujin, australian house, bass house"
468,92.6,131.0,other,Dr Sbaitso,"Taiki Nulight, LO'99",Bass House,..\data\audio_files\processed\468.mp3,0.89,0.885,11.0,-4.44,0.0751,0.00655,0.195,0.292,0.537,125.023,4.0,"deep groove house, doujin, australian house, bass house"
468,131.0,192.5,chorus,Dr Sbaitso,"Taiki Nulight, LO'99",Bass House,..\data\audio_files\processed\468.mp3,0.89,0.885,11.0,-4.44,0.0751,0.00655,0.195,0.292,0.537,125.023,4.0,"deep groove house, doujin, australian house, bass house"
468,192.5,192.69301587301587,other,Dr Sbaitso,"Taiki Nulight, LO'99",Bass House,..\data\audio_files\processed\468.mp3,0.89,0.885,11.0,-4.44,0.0751,0.00655,0.195,0.292,0.537,125.023,4.0,"deep groove house, doujin, australian house, bass house"
470,0.0,60.9,other,Adieu (Chace Remix),"Tchami, Chace",Deep Groove House,..\data\audio_files\processed\470.mp3,0.822,0.771,5.0,-4.884,0.168,0.00187,0.0738,0.295,0.312,126.004,4.0,"chinese electronic, future house, edm, pop dance, house, deep groove house, progressive house, electro house"
470,60.9,106.7,chorus,Adieu (Chace Remix),"Tchami, Chace",Deep Groove House,..\data\audio_files\processed\470.mp3,0.822,0.771,5.0,-4.884,0.168,0.00187,0.0738,0.295,0.312,126.004,4.0,"chinese electronic, future house, edm, pop dance, house, deep groove house, progressive house, electro house"
470,106.7,152.4,other,Adieu (Chace Remix),"Tchami, Chace",Deep Groove House,..\data\audio_files\processed\470.mp3,0.822,0.771,5.0,-4.884,0.168,0.00187,0.0738,0.295,0.312,126.004,4.0,"chinese electronic, future house, edm, pop dance, house, deep groove house, progressive house, electro house"
470,152.4,198.1,chorus,Adieu (Chace Remix),"Tchami, Chace",Deep Groove House,..\data\audio_files\processed\470.mp3,0.822,0.771,5.0,-4.884,0.168,0.00187,0.0738,0.295,0.312,126.004,4.0,"chinese electronic, future house, edm, pop dance, house, deep groove house, progressive house, electro house"
470,198.1,212.85102040816327,other,Adieu (Chace Remix),"Tchami, Chace",Deep Groove House,..\data\audio_files\processed\470.mp3,0.822,0.771,5.0,-4.884,0.168,0.00187,0.0738,0.295,0.312,126.004,4.0,"chinese electronic, future house, edm, pop dance, house, deep groove house, progressive house, electro house"
472,0.0,61.9,other,Godspell (feat. Taiki Nulight),"Tchami, Taiki Nulight",Deep Groove House,..\data\audio_files\processed\472.mp3,,,,,,,,,,,,
472,61.9,123.8,chorus,Godspell (feat. Taiki Nulight),"Tchami, Taiki Nulight",Deep Groove House,..\data\audio_files\processed\472.mp3,,,,,,,,,,,,
472,123.8,162.6,other,Godspell (feat. Taiki Nulight),"Tchami, Taiki Nulight",Deep Groove House,..\data\audio_files\processed\472.mp3,,,,,,,,,,,,
472,162.6,224.5,chorus,Godspell (feat. Taiki Nulight),"Tchami, Taiki Nulight",Deep Groove House,..\data\audio_files\processed\472.mp3,,,,,,,,,,,,
472,224.5,265.5810430839002,other,Godspell (feat. Taiki Nulight),"Tchami, Taiki Nulight",Deep Groove House,..\data\audio_files\processed\472.mp3,,,,,,,,,,,,
474,0.0,30.5,other,Rainforest,Tchami,Deep Groove House,..\data\audio_files\processed\474.mp3,0.747,0.898,8.0,-5.206,0.221,0.0302,0.0321,0.0897,0.479,126.049,4.0,"future house, edm, pop dance, house, deep groove house, progressive house, electro house"
474,30.5,60.9,chorus,Rainforest,Tchami,Deep Groove House,..\data\audio_files\processed\474.mp3,0.747,0.898,8.0,-5.206,0.221,0.0302,0.0321,0.0897,0.479,126.049,4.0,"future house, edm, pop dance, house, deep groove house, progressive house, electro house"
474,60.9,76.2,other,Rainforest,Tchami,Deep Groove House,..\data\audio_files\processed\474.mp3,0.747,0.898,8.0,-5.206,0.221,0.0302,0.0321,0.0897,0.479,126.049,4.0,"future house, edm, pop dance, house, deep groove house, progressive house, electro house"
474,76.2,106.7,chorus,Rainforest,Tchami,Deep Groove House,..\data\audio_files\processed\474.mp3,0.747,0.898,8.0,-5.206,0.221,0.0302,0.0321,0.0897,0.479,126.049,4.0,"future house, edm, pop dance, house, deep groove house, progressive house, electro house"
474,106.7,152.4,other,Rainforest,Tchami,Deep Groove House,..\data\audio_files\processed\474.mp3,0.747,0.898,8.0,-5.206,0.221,0.0302,0.0321,0.0897,0.479,126.049,4.0,"future house, edm, pop dance, house, deep groove house, progressive house, electro house"
474,152.4,198.1,chorus,Rainforest,Tchami,Deep Groove House,..\data\audio_files\processed\474.mp3,0.747,0.898,8.0,-5.206,0.221,0.0302,0.0321,0.0897,0.479,126.049,4.0,"future house, edm, pop dance, house, deep groove house, progressive house, electro house"
474,198.1,227.2210430839002,other,Rainforest,Tchami,Deep Groove House,..\data\audio_files\processed\474.mp3,0.747,0.898,8.0,-5.206,0.221,0.0302,0.0321,0.0897,0.479,126.049,4.0,"future house, edm, pop dance, house, deep groove house, progressive house, electro house"
476,0.0,29.4,other,SIAW,Tchami,Deep Groove House,..\data\audio_files\processed\476.mp3,0.805,0.84,1.0,-4.527,0.102,0.00172,0.52,0.0751,0.411,126.019,4.0,"future house, edm, pop dance, house, deep groove house, progressive house, electro house"
476,29.4,58.8,chorus,SIAW,Tchami,Deep Groove House,..\data\audio_files\processed\476.mp3,0.805,0.84,1.0,-4.527,0.102,0.00172,0.52,0.0751,0.411,126.019,4.0,"future house, edm, pop dance, house, deep groove house, progressive house, electro house"
476,58.8,73.5,other,SIAW,Tchami,Deep Groove House,..\data\audio_files\processed\476.mp3,0.805,0.84,1.0,-4.527,0.102,0.00172,0.52,0.0751,0.411,126.019,4.0,"future house, edm, pop dance, house, deep groove house, progressive house, electro house"
476,73.5,102.9,chorus,SIAW,Tchami,Deep Groove House,..\data\audio_files\processed\476.mp3,0.805,0.84,1.0,-4.527,0.102,0.00172,0.52,0.0751,0.411,126.019,4.0,"future house, edm, pop dance, house, deep groove house, progressive house, electro house"
476,102.9,146.8,other,SIAW,Tchami,Deep Groove House,..\data\audio_files\processed\476.mp3,0.805,0.84,1.0,-4.527,0.102,0.00172,0.52,0.0751,0.411,126.019,4.0,"future house, edm, pop dance, house, deep groove house, progressive house, electro house"
476,146.8,205.5,chorus,SIAW,Tchami,Deep Groove House,..\data\audio_files\processed\476.mp3,0.805,0.84,1.0,-4.527,0.102,0.00172,0.52,0.0751,0.411,126.019,4.0,"future house, edm, pop dance, house, deep groove house, progressive house, electro house"
476,205.5,268.60902494331066,other,SIAW,Tchami,Deep Groove House,..\data\audio_files\processed\476.mp3,0.805,0.84,1.0,-4.527,0.102,0.00172,0.52,0.0751,0.411,126.019,4.0,"future house, edm, pop dance, house, deep groove house, progressive house, electro house"
478,0.0,16.4,other,Zeal,Tchami,Deep Groove House,..\data\audio_files\processed\478.mp3,0.729,0.846,4.0,-5.496,0.0364,0.0275,0.568,0.105,0.126,116.995,4.0,"future house, edm, pop dance, house, deep groove house, progressive house, electro house"
478,16.4,65.6,chorus,Zeal,Tchami,Deep Groove House,..\data\audio_files\processed\478.mp3,0.729,0.846,4.0,-5.496,0.0364,0.0275,0.568,0.105,0.126,116.995,4.0,"future house, edm, pop dance, house, deep groove house, progressive house, electro house"
478,65.6,82.1,other,Zeal,Tchami,Deep Groove House,..\data\audio_files\processed\478.mp3,0.729,0.846,4.0,-5.496,0.0364,0.0275,0.568,0.105,0.126,116.995,4.0,"future house, edm, pop dance, house, deep groove house, progressive house, electro house"
478,82.1,98.5,chorus,Zeal,Tchami,Deep Groove House,..\data\audio_files\processed\478.mp3,0.729,0.846,4.0,-5.496,0.0364,0.0275,0.568,0.105,0.126,116.995,4.0,"future house, edm, pop dance, house, deep groove house, progressive house, electro house"
478,98.5,131.3,other,Zeal,Tchami,Deep Groove House,..\data\audio_files\processed\478.mp3,0.729,0.846,4.0,-5.496,0.0364,0.0275,0.568,0.105,0.126,116.995,4.0,"future house, edm, pop dance, house, deep groove house, progressive house, electro house"
478,131.3,164.1,chorus,Zeal,Tchami,Deep Groove House,..\data\audio_files\processed\478.mp3,0.729,0.846,4.0,-5.496,0.0364,0.0275,0.568,0.105,0.126,116.995,4.0,"future house, edm, pop dance, house, deep groove house, progressive house, electro house"
478,164.1,180.80503401360545,other,Zeal,Tchami,Deep Groove House,..\data\audio_files\processed\478.mp3,0.729,0.846,4.0,-5.496,0.0364,0.0275,0.568,0.105,0.126,116.995,4.0,"future house, edm, pop dance, house, deep groove house, progressive house, electro house"
479,0.0,75.2,other,My Place (feat. Reece),"Tchami, BROHUG, Reece",Deep Groove House,..\data\audio_files\processed\479.mp3,,,,,,,,,,,,
479,75.2,105.2,chorus,My Place (feat. Reece),"Tchami, BROHUG, Reece",Deep Groove House,..\data\audio_files\processed\479.mp3,,,,,,,,,,,,
479,105.2,180.2,other,My Place (feat. Reece),"Tchami, BROHUG, Reece",Deep Groove House,..\data\audio_files\processed\479.mp3,,,,,,,,,,,,
479,180.2,210.2,chorus,My Place (feat. Reece),"Tchami, BROHUG, Reece",Deep Groove House,..\data\audio_files\processed\479.mp3,,,,,,,,,,,,
